      S-1:          S-2:          S-3:          S-4:          S-5:          S-6:          S-7:          S-8:          S-9:    
  78637.341153      0.779829      0.001892      0.406146      0.424727      0.458123      1.843002      0.126951      0.043878      0.121911
  78733.137830      0.797942      0.001936      0.415606      0.434596      0.468768      1.884860      0.129827      0.044872      0.124674
  78828.934506      0.816544      0.001982      0.425324      0.444733      0.479702      1.927821      0.132778      0.045892      0.127510
  78924.731183      0.835651      0.002028      0.435306      0.455146      0.490932      1.971918      0.135806      0.046939      0.130420
  79020.527859      0.855280      0.002076      0.445561      0.465843      0.502469      2.017186      0.138915      0.048014      0.133408
  79116.324536      0.875446      0.002125      0.456099      0.476834      0.514323      2.063661      0.142107      0.049118      0.136475
  79212.121212      0.896167      0.002176      0.466927      0.488127      0.526504      2.111382      0.145383      0.050251      0.139624
  79307.917889      0.917461      0.002228      0.478057      0.499733      0.539021      2.160386      0.148748      0.051414      0.142858
  79403.714565      0.939346      0.002281      0.489496      0.511662      0.551887      2.210715      0.152203      0.052609      0.146179
  79499.511241      0.961842      0.002336      0.501256      0.523924      0.565112      2.262409      0.155751      0.053836      0.149589
  79595.307918      0.984969      0.002392      0.513348      0.536531      0.578709      2.315513      0.159396      0.055097      0.153093
  79691.104594      1.008746      0.002450      0.525781      0.549493      0.592689      2.370071      0.163141      0.056392      0.156692
  79786.901271      1.033197      0.002510      0.538568      0.562823      0.607065      2.426130      0.166988      0.057722      0.160390
  79882.697947      1.058342      0.002571      0.551719      0.576532      0.621850      2.483738      0.170940      0.059089      0.164190
  79978.494624      1.084206      0.002634      0.565248      0.590633      0.637059      2.542946      0.175002      0.060494      0.168095
  80074.291300      1.110812      0.002699      0.579168      0.605140      0.652705      2.603805      0.179177      0.061938      0.172108
  80170.087977      1.138186      0.002766      0.593490      0.620067      0.668803      2.666368      0.183469      0.063422      0.176234
  80265.884653      1.166353      0.002835      0.608230      0.635426      0.685369      2.730694      0.187880      0.064948      0.180476
  80361.681329      1.195340      0.002906      0.623401      0.651235      0.702418      2.796839      0.192416      0.066516      0.184837
  80457.478006      1.225176      0.002978      0.639018      0.667506      0.719967      2.864864      0.197081      0.068130      0.189322
  80553.274682      1.255890      0.003053      0.655098      0.684258      0.738034      2.934831      0.201878      0.069789      0.193934
  80649.071359      1.287512      0.003131      0.671655      0.701507      0.756637      3.006807      0.206812      0.071496      0.198679
  80744.868035      1.320074      0.003210      0.688707      0.719269      0.775793      3.080859      0.211888      0.073251      0.203560
  80840.664712      1.353609      0.003292      0.706271      0.737563      0.795523      3.157057      0.217110      0.075058      0.208582
  80936.461388      1.388152      0.003377      0.724365      0.756408      0.815848      3.235475      0.222484      0.076916      0.213750
  81032.258065      1.423737      0.003464      0.743009      0.775824      0.836787      3.316189      0.228014      0.078829      0.219068
  81128.054741      1.460403      0.003553      0.762222      0.795831      0.858364      3.399277      0.233706      0.080798      0.224543
  81223.851417      1.498188      0.003646      0.782024      0.816450      0.880602      3.484824      0.239566      0.082826      0.230179
  81319.648094      1.537132      0.003741      0.802438      0.837703      0.903523      3.572914      0.245600      0.084913      0.235983
  81415.444770      1.577278      0.003839      0.823485      0.859615      0.927154      3.663637      0.251812      0.087062      0.241959
  81511.241447      1.618669      0.003941      0.845189      0.882208      0.951520      3.757086      0.258211      0.089276      0.248114
  81607.038123      1.661352      0.004045      0.867574      0.905508      0.976648      3.853358      0.264802      0.091556      0.254455
  81702.834800      1.705374      0.004153      0.890665      0.929541      1.002567      3.952554      0.271592      0.093905      0.260987
  81798.631476      1.750785      0.004264      0.914490      0.954336      1.029307      4.054779      0.278588      0.096325      0.267718
  81894.428152      1.797637      0.004379      0.939075      0.979920      1.056898      4.160143      0.285798      0.098820      0.274656
  81990.224829      1.845985      0.004498      0.964450      1.006323      1.085373      4.268760      0.293230      0.101391      0.281807
  82086.021505      1.895885      0.004620      0.990646      1.033577      1.114766      4.380749      0.300891      0.104042      0.289179
  82181.818182      1.947397      0.004746      1.017693      1.061715      1.145111      4.496236      0.308790      0.106775      0.296780
  82277.614858      2.000583      0.004877      1.045624      1.090771      1.176446      4.615349      0.316936      0.109594      0.304620
  82373.411535      2.055508      0.005012      1.074475      1.120780      1.208809      4.738225      0.325338      0.112501      0.312706
  82469.208211      2.112239      0.005151      1.104282      1.151780      1.242241      4.865004      0.334005      0.115500      0.321049
  82565.004888      2.170847      0.005295      1.135081      1.183811      1.276784      4.995836      0.342947      0.118595      0.329657
  82660.801564      2.231408      0.005444      1.166914      1.216912      1.312482      5.130873      0.352176      0.121789      0.338540
  82756.598240      2.293998      0.005597      1.199822      1.251128      1.349382      5.270278      0.361701      0.125085      0.347710
  82852.394917      2.358698      0.005756      1.233847      1.286503      1.387531      5.414220      0.371534      0.128488      0.357178
  82948.191593      2.425595      0.005921      1.269036      1.323085      1.426982      5.562875      0.381688      0.132002      0.366954
  83043.988270      2.494778      0.006091      1.305437      1.360922      1.467786      5.716427      0.392173      0.135632      0.377051
  83139.784946      2.566340      0.006267      1.343100      1.400068      1.510001      5.875070      0.403005      0.139381      0.387482
  83235.581623      2.640380      0.006449      1.382076      1.440575      1.553685      6.039006      0.414195      0.143254      0.398259
  83331.378299      2.717001      0.006638      1.422423      1.482502      1.598900      6.208447      0.425759      0.147257      0.409397
  83427.174976      2.796310      0.006833      1.464197      1.525909      1.645710      6.383615      0.437711      0.151394      0.420910
  83522.971652      2.878423      0.007036      1.507461      1.570858      1.694183      6.564743      0.450067      0.155672      0.432813
  83618.768328      2.963457      0.007245      1.552277      1.617416      1.744391      6.752075      0.462844      0.160095      0.445122
  83714.565005      3.051539      0.007463      1.598713      1.665652      1.796409      6.945866      0.476058      0.164669      0.457854
  83810.361681      3.142800      0.007688      1.646841      1.715641      1.850316      7.146384      0.489727      0.169402      0.471026
  83906.158358      3.237379      0.007921      1.696734      1.767458      1.906196      7.353913      0.503872      0.174299      0.484657
  84001.955034      3.335423      0.008163      1.748472      1.821186      1.964135      7.568746      0.518510      0.179368      0.498766
  84097.751711      3.437084      0.008414      1.802138      1.876910      2.024227      7.791196      0.533664      0.184615      0.513372
  84193.548387      3.542525      0.008675      1.857818      1.934720      2.086569      8.021590      0.549354      0.190048      0.528498
  84289.345064      3.651915      0.008945      1.915606      1.994712      2.151262      8.260269      0.565605      0.195676      0.544166
  84385.141740      3.765436      0.009226      1.975597      2.056985      2.218416      8.507597      0.582440      0.201506      0.560399
  84480.938416      3.883275      0.009518      2.037895      2.121647      2.288145      8.763952      0.599885      0.207548      0.577222
  84576.735093      4.005635      0.009821      2.102608      2.188808      2.360570      9.029737      0.617966      0.213810      0.594661
  84672.531769      4.132725      0.010136      2.169850      2.258587      2.435817      9.305372      0.636712      0.220303      0.612743
  84768.328446      4.264768      0.010463      2.239743      2.331110      2.514023      9.591302      0.656153      0.227037      0.631498
  84864.125122      4.402002      0.010804      2.312414      2.406508      2.595329      9.887996      0.676319      0.234023      0.650956
  84959.921799      4.544675      0.011158      2.388000      2.484923      2.679888     10.195949      0.697243      0.241271      0.671148
  85055.718475      4.693051      0.011527      2.466644      2.566501      2.767858     10.515683      0.718961      0.248796      0.692109
  85151.515152      4.847409      0.011910      2.548498      2.651402      2.859410     10.847750      0.741510      0.256608      0.713875
  85247.311828      5.008046      0.012310      2.633725      2.739791      2.954724     11.192733      0.764927      0.264722      0.736483
  85343.108504      5.175276      0.012726      2.722494      2.831847      3.053992     11.551248      0.789254      0.273152      0.759974
  85438.905181      5.349432      0.013160      2.814990      2.927756      3.157415     11.923948      0.814534      0.281912      0.784390
  85534.701857      5.530867      0.013612      2.911405      3.027721      3.265210     12.311523      0.840814      0.291020      0.809775
  85630.498534      5.719956      0.014084      3.011945      3.131952      3.377607     12.714705      0.868141      0.300491      0.836177
  85726.295210      5.917100      0.014576      3.116830      3.240679      3.494850     13.134270      0.896566      0.310344      0.863647
  85822.091887      6.122723      0.015090      3.226294      3.354141      3.617200     13.571042      0.926146      0.320598      0.892237
  85917.888563      6.337276      0.015626      3.340585      3.472596      3.744934     14.025893      0.956936      0.331272      0.922004
  86013.685239      6.561242      0.016187      3.459970      3.596321      3.878350     14.499752      0.988999      0.342388      0.953008
  86109.481916      6.795134      0.016773      3.584733      3.725608      4.017764     14.993607      1.022400      0.353969      0.985313
  86205.278592      7.039501      0.017386      3.715178      3.860771      4.163514     15.508507      1.057207      0.366039      1.018988
  86301.075269      7.294928      0.018027      3.851630      4.002148      4.315965     16.045572      1.093494      0.378624      1.054103
  86396.871945      7.562042      0.018698      3.994436      4.150099      4.475504     16.605993      1.131340      0.391750      1.090737
  86492.668622      7.841512      0.019402      4.143971      4.305010      4.642548     17.191042      1.170828      0.405448      1.128971
  86588.465298      8.134055      0.020139      4.300637      4.467296      4.817546     17.802077      1.212048      0.419747      1.168893
  86684.261975      8.440442      0.020911      4.464862      4.637404      5.000979     18.440550      1.255093      0.434682      1.210597
  86780.058651      8.761498      0.021722      4.637113      4.815815      5.193366     19.108013      1.300065      0.450287      1.254183
  86875.855327      9.098111      0.022573      4.817887      5.003047      5.395264     19.806129      1.347073      0.466600      1.299758
  86971.652004      9.451235      0.023468      5.007725      5.199657      5.607277     20.536681      1.396233      0.483663      1.347437
  87067.448680      9.821898      0.024408      5.207208      5.406252      5.830057     21.301582      1.447668      0.501518      1.397343
  87163.245357     10.211210      0.025397      5.416967      5.623483      6.064309     22.102888      1.501514      0.520212      1.449608
  87259.042033     10.620367      0.026438      5.637684      5.852061      6.310798     22.942813      1.557911      0.539795      1.504376
  87354.838710     11.050664      0.027534      5.870098      6.092755      6.570354     23.823738      1.617014      0.560321      1.561798
  87450.635386     11.503503      0.028691      6.115016      6.346401      6.843880     24.748235      1.678990      0.581848      1.622040
  87546.432063     11.980402      0.029911      6.373313      6.613912      7.132362     25.719082      1.744015      0.604438      1.685281
  87642.228739     12.483013      0.031199      6.645945      6.896285      7.436873     26.739284      1.812282      0.628159      1.751714
  87738.025415     13.013132      0.032562      6.933956      7.194608      7.758591     27.812100      1.884000      0.653085      1.821547
  87833.822092     13.572716      0.034003      7.238492      7.510076      8.098805     28.941066      1.959393      0.679293      1.895008
  87929.618768     14.163902      0.035529      7.560806      7.844004      8.458934     30.130028      2.038705      0.706869      1.972342
  88025.415445     14.789027      0.037148      7.902283      8.197838      8.840541     31.383180      2.122201      0.735908      2.053818
  88121.212121     15.450656      0.038866      8.264446      8.573177      9.245352     32.705100      2.210169      0.766509      2.139729
  88217.008798     16.151604      0.040691      8.648982      8.971794      9.675284     34.100801      2.302922      0.798784      2.230396
  88312.805474     16.894974      0.042634      9.057762      9.395661     10.132466     35.575782      2.400803      0.832853      2.326170
  88408.602151     17.684192      0.044703      9.492870      9.846974     10.619276     37.136096      2.504187      0.868849      2.427437
  88504.398827     18.523052      0.046912      9.956631     10.328199     11.138375     38.788419      2.613484      0.906918      2.534624
  88600.195503     19.415768      0.049272     10.451657     10.842103     11.692762     40.540142      2.729147      0.947218      2.648201
  88695.992180     20.367035      0.051799     10.980884     11.391818     12.285822     42.399475      2.851673      0.989927      2.768693
  88791.788856     21.382106      0.054509     11.547637     11.980896     12.921405     44.375573      2.981612      1.035240      2.896682
  88887.585533     22.466876      0.057421     12.155695     12.613397     13.603907     46.478686      3.119577      1.083375      3.032820
  88983.382209     23.627991      0.060557     12.809380     13.293986     14.338387     48.720345      3.266244      1.134575      3.177842
  89079.178886     24.872981      0.063943     13.513667     14.028061     15.130702     51.113594      3.422374      1.189110      3.332578
  89174.975562     26.210423      0.067608     14.274319     14.821921     15.987692     53.673274      3.588817      1.247285      3.497971
  89270.772239     27.650137      0.071588     15.098074     15.682982     16.917417     56.416391      3.766532      1.309447      3.675104
  89366.568915     29.203451      0.075924     15.992873     16.620061     17.929478     59.362582      3.956603      1.375988      3.865226
  89462.365591     30.883529      0.080666     16.968184     17.643777     19.035443     62.534733      4.160268      1.447356      4.069795
  89558.162268     32.705801      0.085876     18.035427     18.767082     20.249455     65.959807      4.378942      1.524070      4.290530
  89653.958944     34.688542      0.091629     19.208579     20.006041     21.589083     69.669974      4.614263      1.606731      4.529486
  89749.755621     36.853662      0.098021     20.505033     21.380948     23.076574     73.704207      4.868134      1.696046      4.789162
  89845.552297     39.227814      0.105178     21.946879     22.918026     24.740740     78.110599      5.142796      1.792854      5.072650
  89941.348974     41.844004      0.113262     23.562847     24.652060     26.619919     82.949850      5.440915      1.898168      5.383877
  90037.145650     44.744033      0.122500     25.391430     26.630697     28.766790     88.300742      5.765705      2.013229      5.727972
  90132.942326     47.982359      0.133211     27.486098     28.921772     31.256627     94.269144      6.121114      2.139592      6.111894
  90228.739003     51.632619      0.145872     29.924557     31.626542     34.202241    101.003716      6.512086      2.279265      6.545523
  90324.535679     55.799427      0.161240     32.826369     34.905238     37.782911    108.725132      6.944999      2.434932      7.043726
  90420.332356     60.641706      0.180596     36.389298     39.030448     42.304967    117.784780      7.428383      2.610378      7.630542
  90516.129032     66.423800      0.206332     40.971868     44.509110     48.340539    128.792773      7.974256      2.811312      8.348389
  90611.925709     73.639775      0.243402     47.299433     52.386048     57.073347    142.914655      8.600787      3.047161      9.279494
  90707.722385     83.314897      0.302931     56.971354     64.966094     71.122086    162.452366      9.337210      3.334448     10.587478
  90803.519062     96.803952      0.399452     72.087158     84.864657     93.451242    188.486167     10.212235      3.685482     12.336793
  90899.315738    101.145236      0.368207     69.878742     75.288755     81.960557    176.985670     10.999784      3.888602     11.237108
  90995.112414     95.295238      0.190885     48.051650     36.513194     36.888928    145.346943     11.864505      4.054112      8.608558
  91090.909091    106.252153      0.194235     52.439372     37.023394     36.375126    160.899611     13.303625      4.553154      9.362400
  91186.705767    124.881339      0.247379     65.766284     46.936340     45.942511    187.800208     15.302606      5.269885     10.727426
  91282.502444    152.560810      0.331662     87.575667     61.378092     59.273824    223.607232     18.258447      6.329852     12.304888
  91378.299120    196.598067      0.470146    125.158203     83.111555     78.196351    273.310871     22.724437      7.931251     14.195778
  91474.095797    230.116429      0.525008    138.231639     92.286016     88.970126    288.490359     22.784523      7.872756     16.439046
  91569.892473    207.055367      0.250998     55.191787     59.084707     71.170218    235.026693     14.306994      4.599977     19.335179
  91665.689150    271.640497      0.216759     42.267095     61.879956     81.865297    275.995491     16.204600      5.066854     24.226898
  91761.485826    374.910210      0.268932     53.861768     77.717349    103.735146    333.359995     19.857153      6.234899     28.799618
  91857.282502    187.275127      0.340025     62.420376     88.599244    103.503357    261.822233     13.833266      4.887500     18.396705
  91953.079179     80.996929      0.436728     76.983726    109.815123    119.967306    266.968382     12.904562      4.919961     16.413958
  92048.875855     93.119989      0.578100    101.116118    148.780402    162.565227    338.405362     15.725175      6.013938     21.136463
  92144.672532    131.343989      0.804172    138.258666    217.999883    240.313583    450.724134     19.377124      7.470806     28.903963
  92240.469208    182.952908      1.133267    190.286687    311.715038    345.657366    586.404286     23.624956      9.194032     38.104897
  92336.265885    231.372660      1.370423    231.473497    239.178310    260.117696    556.671781     27.653314     10.335061     34.731570
  92432.062561    335.457280      2.224034    363.297000    281.895186    304.836295    700.789395     33.990777     12.768656     43.535670
  92527.859238    345.775223      1.765404    318.557069    228.945810    237.303061    611.902040     41.261732     14.782337     33.889531
  92623.655914    349.512253      0.959361    239.025274    152.623143    136.669890    551.828593     53.308401     18.484519     24.496210
  92719.452590    475.759309      1.127242    325.933133    211.012335    173.618482    747.058595     76.889860     26.823301     28.561528
  92815.249267    722.939743      1.831198    538.980344    373.123950    297.289684   1118.060497    116.054766     40.865477     37.942905
  92911.045943    776.514089      1.396773    408.703090    302.755649    264.925377    976.942731     91.589665     31.046712     50.749386
  93006.842620    958.329302      0.879079    260.872806    137.227833    181.294548    914.652633     72.252898     22.387267     74.844462
  93102.639296   1623.555551      0.838162    257.069171    144.983546    261.456612   1292.674790     93.611015     27.118022    124.805544
  93198.435973   1880.226035      0.412804    130.609534    175.361937    341.652468   1322.653031     87.100178     24.065162    138.664240
  93294.232649    634.134106      0.344850     69.642810    146.262345    211.528371    558.769986     28.031890      8.612452     51.599641
  93390.029326    304.575228      0.455869     75.583380    177.324243    202.787317    459.469851     17.093375      6.335698     35.474257
  93485.826002    151.547681      0.673419    106.737527    273.689790    304.169404    546.275093     16.869804      7.200406     37.400993
  93581.622678    125.733954      1.055731    166.797711    456.693048    509.553902    802.070069     23.548586     10.338627     54.739092
  93677.419355    213.518013      2.001819    307.466281    635.788220    708.979716   1071.230601     33.835813     14.557732     74.825344
  93773.216031    376.728067      3.550865    543.473361    854.650636    951.281586   1503.115809     48.002461     20.365357    102.833732
  93869.012708    460.877951      3.789530    596.438495   1012.890852   1119.157746   1996.118555     65.846286     26.693665    112.768669
  93964.809384    554.860022      3.792179    639.101719    585.935943    606.964597   1623.515216     90.072268     33.577232     81.202146
  94060.606061    934.573851      6.665796   1116.010272    648.342158    625.939554   2299.590101    140.717684     52.458404    116.177588
  94156.402737   1067.723376      5.060033   1047.234231    827.534728    699.254975   2559.386930    236.113390     85.055197     93.738144
  94252.199413   1398.006201      4.325798   1118.381479   1154.897354    909.216762   3060.291591    336.936429    119.527944     98.011976
  94347.996090   1855.884098      4.130908   1168.551456    694.815567    624.553696   2461.845895    270.191533     90.995067    141.054195
  94443.792766   3022.247727      5.054093   1500.227676    556.475865    669.810220   3757.119038    345.375574    110.684288    259.400659
  94539.589443   4350.672976      2.737056    872.465317    540.704749   1018.275038   4990.084532    388.730127    110.905485    490.338514
  94635.386119   3341.859674      1.438056    479.658605    368.142971    811.221486   3087.435840    249.774040     69.858424    343.299854
  94731.182796   2698.272307      0.906502    310.505462    205.034421    407.339412   1464.866959    123.929452     34.989396    181.063396
  94826.979472   1809.178590      0.455873    151.845040    180.105532    232.614673   1066.102365     51.615646     15.185450     93.633212
  94922.776149    739.649670      0.353338     82.109948    306.964700    353.103985    736.283416     19.958072      7.545750     58.978004
  95018.572825    344.770646      0.577353     93.286172    569.153992    642.199934    882.920248     18.459638      8.940955     73.079909
  95114.369501    236.999105      1.509518    220.299666    952.759082   1072.741642   1270.070782     28.321090     14.276359    107.619411
  95210.166178    249.667341      2.458387    355.084761   1468.613233   1649.355377   2170.731236     47.989649     23.029209    153.275373
  95305.962854    559.642827      6.275172    898.408348   1420.302765   1570.062818   2394.043780     76.544533     33.035173    158.221594
  95401.759531    913.248631     10.046977   1474.963908   1767.639051   1917.238857   3741.070294    134.572443     56.616357    246.114050
  95497.556207    840.023322      7.494649   1176.631226   1818.878629   1853.084697   4530.152839    234.169796     89.144285    188.431354
  95593.352884   1130.144170      7.815683   1380.052586   1909.427135   1653.142162   5053.731717    445.155915    163.078385    175.487501
  95689.149560   2105.283951     12.519035   2395.064579   1907.467717   1587.816172   5589.390051    538.438123    194.225224    260.413646
  95784.946237   3004.811780     11.699751   2819.039355   1916.020995   1686.532207   6207.054050    697.131059    241.169102    338.906956
  95880.742913   3840.988294      8.571670   2230.222484   1688.631549   1951.491672   8921.859822    762.583683    240.069667    655.953973
  95976.539589   5283.988186      6.992049   1956.006291   1382.417978   2328.108342   9055.053752    827.861263    241.345162    967.121071
  96072.336266   7355.821181      6.194604   1849.132003    732.104213   1531.529933   5310.587746    616.892705    180.173609    713.111634
  96168.132942   6647.800987      3.350698   1057.697930    356.831358    784.804860   4284.285005    372.792227    105.566376    482.063743
  96263.929619   3905.404722      1.968255    624.154119    187.363855    356.379741   2556.700737    133.392610     39.180556    163.513000
  96359.726295   2369.709334      1.099723    357.231911    231.520510    315.884939   1368.201008     68.451749     20.566674    104.016289
  96455.522972   1368.297527      0.574054    190.920749    455.478363    523.086389    955.993372     31.025890     10.939479     81.593181
  96551.319648    753.772776      0.505476    126.708075    959.828028   1089.304237   1018.466470     21.605796     10.598766    105.823419
  96647.116325    539.543749      1.839124    278.092481   1450.249605   1637.183143   1388.342922     28.400430     15.170254    135.685080
  96742.913001    499.995596      3.680318    524.837564   2249.137384   2522.544796   2218.322090     57.765192     29.461113    221.908628
  96838.709677    449.313727      4.280964    580.566028   2628.045503   2887.030277   3978.780479    113.463456     48.819963    208.539750
  96934.506354   1057.611226     12.489449   1735.657197   2486.965833   2535.008056   4284.286406    256.017346    100.612370    234.869643
  97030.303030   1390.680553     15.369270   2255.134092   3098.489921   2882.219089   7268.400994    507.221831    194.651280    375.546730
  97126.099707   1526.859759     11.858310   2168.981885   3344.657065   2934.488673   6917.133030    745.605318    270.367206    305.984471
  97221.896383   2001.782315     13.320387   2543.494485   3483.984102   3127.902600   9854.153983    977.709376    339.280732    539.420391
  97317.693060   3396.156858     16.368488   3508.905441   3020.729596   3496.555855  11914.423381   1116.479132    349.754403   1111.167294
  97413.489736   6617.575291     14.843664   3675.484138   2333.195067   3307.460342  10161.905440   1236.117403    380.666263   1226.822196
  97509.286413   8650.626271     10.288009   2660.210313   1607.303833   2981.545267   8670.230573   1078.320830    308.854878   1371.951805
  97605.083089   7389.890272      8.131170   2157.363768    844.732568   1587.987629   7239.641152    535.110667    158.617685    603.517277
  97700.879765   6546.682726      6.275346   1683.426950    369.835731    838.854713   4408.083348    311.671395     93.185539    336.100136
  97796.676442   4721.434075      4.326103   1131.193556    169.090978    314.010650   2937.266222    156.727100     47.334473    166.396127
  97892.473118   3070.911843      3.212795    811.757926    264.540490    329.447889   1809.255627     76.371927     24.123691     86.696464
  97988.269795   2072.953380      2.291401    575.258309    613.014118    704.166433   1158.205332     44.651448     15.241708     84.430392
  98084.066471   1441.233109      1.544625    401.304499   1267.428901   1439.914708    857.730096     29.003733     12.553284    111.366166
  98179.863148   1135.730871      2.193636    439.368522   2098.646425   2367.817308   1221.729075     30.976383     15.795164    143.626973
  98275.659824   1173.693174      5.612677    887.815714   2537.917938   2802.534564   1440.627395     65.089144     29.497342    157.283068
  98371.456500   1005.912414      5.711961    874.852215   3607.291983   3820.664501   3253.984377    195.077492     81.948812    285.712053
  98467.253177    892.525864      6.141242    858.019662   3902.787421   3853.243248   4851.603400    389.605275    146.446955    169.844248
  98563.049853   1617.188132     15.658952   2239.516515   4694.526537   4240.613174   5875.132745    773.210602    285.879482    361.346580
  98658.846530   2022.158007     16.802805   2790.231160   4371.032112   4061.162906   9338.463522    898.287994    311.774477    672.678086
  98754.643206   2595.427445     14.494561   2934.445340   4424.647322   4707.985346  10021.374238   1368.043602    445.806171   1076.415650
  98850.439883   4137.671841     15.229849   3044.792904   3561.350521   4809.571713  10408.839635   1458.602729    438.943843   1677.225020
  98946.236559   5626.075856     15.416011   3416.376830   2638.479617   3944.752061   9878.032183   1179.341878    346.343791   1473.078184
  99042.033236   7625.656361     13.142571   3101.935135   1594.189815   2903.704055   7453.811794    749.257317    225.452559    856.321691
  99137.829912   7106.130445     10.325237   2419.542424    701.726510   1395.392831   5884.376720    441.818147    130.691363    541.409769
  99233.626588   5611.290191      8.971859   2056.394541    284.068335    550.381550   4635.503449    204.909687     65.454400    189.483688
  99329.423265   4452.116747      7.882635   1737.685416    176.728963    298.326479   3367.039750    128.570915     41.766232    112.532679
  99425.219941   3475.111880      6.772329   1458.826064    341.327020    413.666241   2468.565365     84.318228     28.048549     82.616022
  99521.016618   2848.502510      6.250243   1320.427887    834.347694    955.476557   1709.116746     58.670198     20.698550     92.603715
  99616.813294   2391.539691      4.659670   1079.483051   1461.106171   1655.273189   1209.427934     40.909830     15.811956    100.901648
  99712.609971   2187.045956      3.939032    995.187654   2558.160318   2857.787805    873.320472     48.072188     21.942130    159.087637
  99808.406647   2253.579796      5.956049   1235.971594   3312.677798   3567.982722   1483.513826    111.028124     44.393417    117.572122
  99904.203324   2441.197601      8.556833   1513.404758   4208.054913   4239.225097   1615.086441    306.632075    117.758364    165.842339
 100000.000000   2398.557095      5.912460   1051.805031   4867.446568   4673.771149   3907.469872    549.535658    205.429302    294.001400
